,regimen,sid,day,mean,SE,error,lower,upper,p_value,imp,p_imp
573,LA,1684,2.4081632653061225,0.822,0.014,0.0,0.809,0.837,0.0,20.556,0.0
574,LA,1684,2.4693877551020407,0.827,0.014,0.0,0.814,0.842,0.0,20.556,0.0
575,LA,1684,2.5306122448979593,0.831,0.014,0.0,0.817,0.846,0.0,20.556,0.0
576,LA,1684,2.5918367346938775,0.835,0.014,0.0,0.821,0.85,0.0,20.556,0.0
577,LA,1684,2.6530612244897958,0.838,0.014,0.0,0.826,0.854,0.0,20.556,0.0
578,LA,1684,2.7142857142857144,0.842,0.015,0.0,0.83,0.859,0.0,20.556,0.0
579,LA,1684,2.7755102040816326,0.846,0.015,0.0,0.833,0.862,0.0,20.556,0.0
580,LA,1684,2.836734693877551,0.849,0.015,0.0,0.837,0.865,0.0,20.556,0.0
581,LA,1684,2.8979591836734695,0.853,0.015,0.0,0.84,0.869,0.0,20.556,0.0
582,LA,1684,2.9591836734693877,0.856,0.015,0.0,0.843,0.873,0.0,20.556,0.0
583,LA,1684,3.020408163265306,0.86,0.015,0.0,0.845,0.875,0.0,20.556,0.0
584,LA,1684,3.0816326530612246,0.863,0.015,0.0,0.849,0.879,0.0,20.556,0.0
585,LA,1684,3.142857142857143,0.866,0.015,0.0,0.852,0.882,0.0,20.556,0.0
586,LA,1684,3.204081632653061,0.869,0.015,0.0,0.855,0.886,0.0,20.556,0.0
587,LA,1684,3.2653061224489797,0.872,0.016,0.0,0.858,0.888,0.0,20.556,0.0
588,LA,1684,3.326530612244898,0.875,0.016,0.0,0.86,0.891,0.0,20.556,0.0
589,LA,1684,3.387755102040816,0.878,0.016,0.0,0.863,0.894,0.0,20.556,0.0
590,LA,1684,3.4489795918367347,0.881,0.016,0.0,0.866,0.897,0.0,20.556,0.0
591,LA,1684,3.510204081632653,0.883,0.016,0.0,0.869,0.9,0.0,20.556,0.0
592,LA,1684,3.571428571428571,0.886,0.016,0.0,0.872,0.903,0.0,20.556,0.0
593,LA,1684,3.63265306122449,0.889,0.016,0.0,0.874,0.906,0.0,20.556,0.0
594,LA,1684,3.693877551020408,0.891,0.016,0.0,0.877,0.909,0.0,20.556,0.0
595,LA,1684,3.7551020408163263,0.894,0.016,0.0,0.879,0.911,0.0,20.556,0.0
596,LA,1684,3.816326530612245,0.896,0.017,0.0,0.881,0.913,0.0,20.556,0.0
597,LA,1684,3.877551020408163,0.898,0.017,0.0,0.883,0.916,0.0,20.556,0.0
598,LA,1684,3.9387755102040813,0.901,0.017,0.0,0.886,0.918,0.0,20.556,0.0
599,LA,1684,4.0,0.903,0.017,0.0,0.888,0.921,0.0,20.556,0.0
600,LA,1790,1.0,0.536,0.021,0.0,0.514,0.556,0.0,0.282,0.942
601,LA,1790,1.0612244897959184,0.536,0.021,0.0,0.515,0.556,0.0,0.282,0.942
602,LA,1790,1.1224489795918366,0.536,0.02,0.0,0.515,0.556,0.0,0.282,0.942
603,LA,1790,1.183673469387755,0.536,0.02,0.0,0.515,0.554,0.0,0.282,0.942
604,LA,1790,1.2448979591836735,0.536,0.02,0.0,0.516,0.555,0.0,0.282,0.942
605,LA,1790,1.306122448979592,0.536,0.019,0.0,0.517,0.555,0.0,0.282,0.942
606,LA,1790,1.3673469387755102,0.537,0.019,0.0,0.517,0.554,0.0,0.282,0.942
607,LA,1790,1.4285714285714286,0.537,0.018,0.0,0.518,0.554,0.0,0.282,0.942
608,LA,1790,1.489795918367347,0.537,0.018,0.0,0.517,0.553,0.0,0.282,0.942
609,LA,1790,1.5510204081632653,0.537,0.018,0.0,0.52,0.555,0.0,0.282,0.942
610,LA,1790,1.6122448979591837,0.537,0.018,0.0,0.521,0.556,0.0,0.282,0.942
611,LA,1790,1.6734693877551021,0.537,0.017,0.0,0.52,0.554,0.0,0.282,0.942
612,LA,1790,1.7346938775510203,0.537,0.017,0.0,0.52,0.554,0.0,0.282,0.942
613,LA,1790,1.7959183673469388,0.537,0.017,0.0,0.521,0.555,0.0,0.282,0.942
614,LA,1790,1.8571428571428572,0.537,0.017,0.0,0.52,0.553,0.0,0.282,0.942
615,LA,1790,1.9183673469387754,0.537,0.017,0.0,0.52,0.554,0.0,0.282,0.942
616,LA,1790,1.9795918367346939,0.537,0.017,0.0,0.521,0.554,0.0,0.282,0.942
617,LA,1790,2.0408163265306123,0.537,0.017,0.0,0.52,0.553,0.0,0.282,0.942
618,LA,1790,2.1020408163265305,0.537,0.017,0.0,0.522,0.556,0.0,0.282,0.942
619,LA,1790,2.163265306122449,0.537,0.017,0.0,0.522,0.556,0.0,0.282,0.942
620,LA,1790,2.2244897959183674,0.537,0.017,0.0,0.522,0.556,0.0,0.282,0.942
621,LA,1790,2.2857142857142856,0.537,0.018,0.0,0.519,0.554,0.0,0.282,0.942
622,LA,1790,2.3469387755102042,0.538,0.018,0.0,0.52,0.555,0.0,0.282,0.942
623,LA,1790,2.4081632653061225,0.538,0.018,0.0,0.518,0.553,0.0,0.282,0.942
624,LA,1790,2.4693877551020407,0.538,0.018,0.0,0.517,0.553,0.0,0.282,0.942
625,LA,1790,2.5306122448979593,0.538,0.019,0.0,0.516,0.553,0.0,0.282,0.942
626,LA,1790,2.5918367346938775,0.538,0.019,0.0,0.516,0.554,0.0,0.282,0.942
627,LA,1790,2.6530612244897958,0.538,0.019,0.0,0.516,0.554,0.0,0.282,0.942
628,LA,1790,2.7142857142857144,0.538,0.02,0.0,0.516,0.555,0.0,0.282,0.942
629,LA,1790,2.7755102040816326,0.538,0.02,0.0,0.515,0.555,0.0,0.282,0.942
630,LA,1790,2.836734693877551,0.538,0.021,0.0,0.515,0.556,0.0,0.282,0.942
631,LA,1790,2.8979591836734695,0.538,0.021,0.0,0.519,0.561,0.0,0.282,0.942
632,LA,1790,2.9591836734693877,0.538,0.022,0.0,0.517,0.56,0.0,0.282,0.942
633,LA,1790,3.020408163265306,0.538,0.022,0.0,0.517,0.561,0.0,0.282,0.942
634,LA,1790,3.0816326530612246,0.538,0.023,0.0,0.516,0.561,0.0,0.282,0.942
635,LA,1790,3.142857142857143,0.538,0.023,0.0,0.516,0.562,0.0,0.282,0.942
636,LA,1790,3.204081632653061,0.538,0.024,0.0,0.515,0.562,0.0,0.282,0.942
637,LA,1790,3.2653061224489797,0.538,0.024,0.0,0.516,0.564,0.0,0.282,0.942
638,LA,1790,3.326530612244898,0.538,0.025,0.0,0.515,0.565,0.0,0.282,0.942
639,LA,1790,3.387755102040816,0.538,0.026,0.0,0.516,0.567,0.0,0.282,0.942
640,LA,1790,3.4489795918367347,0.539,0.026,0.0,0.515,0.567,0.0,0.282,0.942
641,LA,1790,3.510204081632653,0.539,0.027,0.0,0.513,0.566,0.0,0.282,0.942
642,LA,1790,3.571428571428571,0.539,0.027,0.0,0.513,0.568,0.0,0.282,0.942
643,LA,1790,3.63265306122449,0.539,0.028,0.0,0.513,0.569,0.0,0.282,0.942
644,LA,1790,3.693877551020408,0.539,0.029,0.0,0.512,0.57,0.0,0.282,0.942
645,LA,1790,3.7551020408163263,0.539,0.029,0.0,0.512,0.57,0.0,0.282,0.942
646,LA,1790,3.816326530612245,0.539,0.03,0.0,0.511,0.57,0.0,0.282,0.942
647,LA,1790,3.877551020408163,0.539,0.031,0.0,0.51,0.571,0.0,0.282,0.942
648,LA,1790,3.9387755102040813,0.539,0.031,0.0,0.51,0.573,0.0,0.282,0.942
649,LA,1790,4.0,0.539,0.032,0.001,0.509,0.573,0.0,0.282,0.942
650,LA,1794,1.0,0.591,0.022,0.0,0.573,0.617,0.0,14.159,0.0
651,LA,1794,1.0612244897959184,0.595,0.022,0.0,0.576,0.619,0.0,14.159,0.0
652,LA,1794,1.1224489795918366,0.598,0.021,0.0,0.578,0.62,0.0,14.159,0.0
653,LA,1794,1.183673469387755,0.601,0.021,0.0,0.583,0.624,0.0,14.159,0.0
654,LA,1794,1.2448979591836735,0.604,0.02,0.0,0.586,0.626,0.0,14.159,0.0
655,LA,1794,1.306122448979592,0.607,0.02,0.0,0.59,0.629,0.0,14.159,0.0
656,LA,1794,1.3673469387755102,0.61,0.019,0.0,0.593,0.631,0.0,14.159,0.0
657,LA,1794,1.4285714285714286,0.614,0.019,0.0,0.596,0.633,0.0,14.159,0.0
658,LA,1794,1.489795918367347,0.617,0.019,0.0,0.6,0.637,0.0,14.159,0.0
659,LA,1794,1.5510204081632653,0.62,0.018,0.0,0.603,0.64,0.0,14.159,0.0
660,LA,1794,1.6122448979591837,0.623,0.018,0.0,0.607,0.643,0.0,14.159,0.0
661,LA,1794,1.6734693877551021,0.626,0.018,0.0,0.61,0.645,0.0,14.159,0.0
662,LA,1794,1.7346938775510203,0.629,0.018,0.0,0.612,0.647,0.0,14.159,0.0
663,LA,1794,1.7959183673469388,0.632,0.017,0.0,0.616,0.65,0.0,14.159,0.0
664,LA,1794,1.8571428571428572,0.635,0.017,0.0,0.619,0.653,0.0,14.159,0.0
665,LA,1794,1.9183673469387754,0.638,0.017,0.0,0.621,0.654,0.0,14.159,0.0
666,LA,1794,1.9795918367346939,0.641,0.017,0.0,0.623,0.656,0.0,14.159,0.0
667,LA,1794,2.0408163265306123,0.644,0.017,0.0,0.627,0.661,0.0,14.159,0.0
668,LA,1794,2.1020408163265305,0.647,0.017,0.0,0.631,0.664,0.0,14.159,0.0
669,LA,1794,2.163265306122449,0.65,0.017,0.0,0.632,0.666,0.0,14.159,0.0
670,LA,1794,2.2244897959183674,0.653,0.017,0.0,0.635,0.669,0.0,14.159,0.0
671,LA,1794,2.2857142857142856,0.656,0.017,0.0,0.639,0.673,0.0,14.159,0.0
672,LA,1794,2.3469387755102042,0.659,0.018,0.0,0.643,0.677,0.0,14.159,0.0
673,LA,1794,2.4081632653061225,0.662,0.018,0.0,0.646,0.681,0.0,14.159,0.0
674,LA,1794,2.4693877551020407,0.665,0.018,0.0,0.648,0.683,0.0,14.159,0.0
675,LA,1794,2.5306122448979593,0.668,0.018,0.0,0.651,0.687,0.0,14.159,0.0
676,LA,1794,2.5918367346938775,0.671,0.018,0.0,0.652,0.689,0.0,14.159,0.0
677,LA,1794,2.6530612244897958,0.674,0.019,0.0,0.656,0.693,0.0,14.159,0.0
678,LA,1794,2.7142857142857144,0.677,0.019,0.0,0.659,0.696,0.0,14.159,0.0
679,LA,1794,2.7755102040816326,0.68,0.019,0.0,0.663,0.702,0.0,14.159,0.0
680,LA,1794,2.836734693877551,0.682,0.02,0.0,0.666,0.705,0.0,14.159,0.0
681,LA,1794,2.8979591836734695,0.685,0.02,0.0,0.668,0.708,0.0,14.159,0.0
682,LA,1794,2.9591836734693877,0.688,0.021,0.0,0.671,0.712,0.0,14.159,0.0
683,LA,1794,3.020408163265306,0.691,0.021,0.0,0.672,0.714,0.0,14.159,0.0
684,LA,1794,3.0816326530612246,0.694,0.021,0.0,0.675,0.717,0.0,14.159,0.0
685,LA,1794,3.142857142857143,0.696,0.022,0.0,0.678,0.721,0.0,14.159,0.0
686,LA,1794,3.204081632653061,0.699,0.022,0.0,0.68,0.723,0.0,14.159,0.0
687,LA,1794,3.2653061224489797,0.702,0.023,0.0,0.682,0.726,0.0,14.159,0.0
688,LA,1794,3.326530612244898,0.704,0.023,0.0,0.684,0.73,0.0,14.159,0.0
689,LA,1794,3.387755102040816,0.707,0.023,0.0,0.686,0.733,0.0,14.159,0.0
690,LA,1794,3.4489795918367347,0.71,0.024,0.0,0.689,0.736,0.0,14.159,0.0
691,LA,1794,3.510204081632653,0.712,0.024,0.0,0.691,0.739,0.0,14.159,0.0
692,LA,1794,3.571428571428571,0.715,0.025,0.0,0.694,0.743,0.0,14.159,0.0
693,LA,1794,3.63265306122449,0.718,0.025,0.0,0.695,0.745,0.0,14.159,0.0
694,LA,1794,3.693877551020408,0.72,0.026,0.0,0.697,0.748,0.0,14.159,0.0
695,LA,1794,3.7551020408163263,0.723,0.026,0.0,0.7,0.751,0.0,14.159,0.0
696,LA,1794,3.816326530612245,0.725,0.027,0.0,0.701,0.754,0.0,14.159,0.0
697,LA,1794,3.877551020408163,0.728,0.027,0.0,0.703,0.757,0.0,14.159,0.0
698,LA,1794,3.9387755102040813,0.73,0.027,0.0,0.702,0.757,0.0,14.159,0.0
699,LA,1794,4.0,0.733,0.028,0.0,0.704,0.76,0.0,14.159,0.0
700,P,1618,1.0,0.573,0.033,0.001,0.54,0.605,0.0,-4.637,0.351
701,P,1618,1.0612244897959184,0.572,0.032,0.001,0.539,0.603,0.0,-4.637,0.351
702,P,1618,1.1224489795918366,0.571,0.032,0.001,0.538,0.601,0.0,-4.637,0.351
703,P,1618,1.183673469387755,0.57,0.032,0.001,0.538,0.6,0.0,-4.637,0.351
704,P,1618,1.2448979591836735,0.57,0.031,0.0,0.54,0.602,0.0,-4.637,0.351
705,P,1618,1.306122448979592,0.569,0.031,0.0,0.539,0.601,0.0,-4.637,0.351
706,P,1618,1.3673469387755102,0.568,0.031,0.0,0.535,0.596,0.0,-4.637,0.351
707,P,1618,1.4285714285714286,0.567,0.031,0.0,0.537,0.597,0.0,-4.637,0.351
708,P,1618,1.489795918367347,0.566,0.031,0.0,0.537,0.597,0.0,-4.637,0.351
709,P,1618,1.5510204081632653,0.565,0.031,0.0,0.536,0.596,0.0,-4.637,0.351
710,P,1618,1.6122448979591837,0.564,0.03,0.0,0.535,0.595,0.0,-4.637,0.351
711,P,1618,1.6734693877551021,0.563,0.03,0.0,0.534,0.593,0.0,-4.637,0.351
712,P,1618,1.7346938775510203,0.562,0.03,0.0,0.533,0.592,0.0,-4.637,0.351
713,P,1618,1.7959183673469388,0.561,0.03,0.0,0.531,0.591,0.0,-4.637,0.351
714,P,1618,1.8571428571428572,0.56,0.03,0.0,0.527,0.586,0.0,-4.637,0.351
715,P,1618,1.9183673469387754,0.559,0.03,0.0,0.527,0.587,0.0,-4.637,0.351
716,P,1618,1.9795918367346939,0.558,0.031,0.0,0.525,0.585,0.0,-4.637,0.351
717,P,1618,2.0408163265306123,0.557,0.031,0.0,0.527,0.587,0.0,-4.637,0.351
718,P,1618,2.1020408163265305,0.556,0.031,0.0,0.525,0.586,0.0,-4.637,0.351
719,P,1618,2.163265306122449,0.556,0.031,0.0,0.524,0.585,0.0,-4.637,0.351
720,P,1618,2.2244897959183674,0.555,0.031,0.0,0.523,0.584,0.0,-4.637,0.351
721,P,1618,2.2857142857142856,0.554,0.031,0.0,0.522,0.584,0.0,-4.637,0.351
722,P,1618,2.3469387755102042,0.553,0.032,0.001,0.524,0.586,0.0,-4.637,0.351
723,P,1618,2.4081632653061225,0.552,0.032,0.001,0.524,0.587,0.0,-4.637,0.351
724,P,1618,2.4693877551020407,0.551,0.032,0.001,0.521,0.585,0.0,-4.637,0.351
725,P,1618,2.5306122448979593,0.55,0.033,0.001,0.52,0.584,0.0,-4.637,0.351
726,P,1618,2.5918367346938775,0.549,0.033,0.001,0.519,0.585,0.0,-4.637,0.351
727,P,1618,2.6530612244897958,0.548,0.034,0.001,0.516,0.582,0.0,-4.637,0.351
728,P,1618,2.7142857142857144,0.547,0.034,0.001,0.516,0.583,0.0,-4.637,0.351
729,P,1618,2.7755102040816326,0.546,0.034,0.001,0.513,0.581,0.0,-4.637,0.351
730,P,1618,2.836734693877551,0.545,0.035,0.001,0.511,0.58,0.0,-4.637,0.351
731,P,1618,2.8979591836734695,0.544,0.035,0.001,0.509,0.579,0.0,-4.637,0.351
732,P,1618,2.9591836734693877,0.543,0.036,0.001,0.508,0.58,0.0,-4.637,0.351
733,P,1618,3.020408163265306,0.542,0.037,0.001,0.508,0.581,0.0,-4.637,0.351
734,P,1618,3.0816326530612246,0.541,0.037,0.001,0.507,0.581,0.0,-4.637,0.351
735,P,1618,3.142857142857143,0.54,0.038,0.001,0.506,0.581,0.0,-4.637,0.351
736,P,1618,3.204081632653061,0.539,0.038,0.001,0.503,0.579,0.0,-4.637,0.351
737,P,1618,3.2653061224489797,0.538,0.039,0.001,0.5,0.578,0.0,-4.637,0.351
738,P,1618,3.326530612244898,0.537,0.04,0.001,0.501,0.58,0.0,-4.637,0.351
739,P,1618,3.387755102040816,0.536,0.04,0.001,0.5,0.58,0.0,-4.637,0.351
740,P,1618,3.4489795918367347,0.535,0.041,0.001,0.499,0.58,0.0,-4.637,0.351
741,P,1618,3.510204081632653,0.535,0.042,0.001,0.497,0.58,0.0,-4.637,0.351
742,P,1618,3.571428571428571,0.534,0.042,0.001,0.496,0.581,0.0,-4.637,0.351
743,P,1618,3.63265306122449,0.533,0.043,0.001,0.493,0.579,0.0,-4.637,0.351
744,P,1618,3.693877551020408,0.532,0.044,0.001,0.491,0.579,0.0,-4.637,0.351
745,P,1618,3.7551020408163263,0.531,0.044,0.001,0.484,0.573,0.0,-4.637,0.351
746,P,1618,3.816326530612245,0.53,0.045,0.001,0.486,0.576,0.0,-4.637,0.351
747,P,1618,3.877551020408163,0.529,0.046,0.001,0.487,0.579,0.0,-4.637,0.351
748,P,1618,3.9387755102040813,0.528,0.047,0.001,0.485,0.578,0.0,-4.637,0.351
749,P,1618,4.0,0.527,0.047,0.001,0.482,0.576,0.0,-4.637,0.351
750,P,1619,1.0,0.645,0.031,0.0,0.615,0.676,0.0,5.192,0.253
751,P,1619,1.0612244897959184,0.646,0.031,0.0,0.615,0.676,0.0,5.192,0.253
752,P,1619,1.1224489795918366,0.648,0.03,0.0,0.619,0.679,0.0,5.192,0.253
753,P,1619,1.183673469387755,0.649,0.03,0.0,0.621,0.681,0.0,5.192,0.253
754,P,1619,1.2448979591836735,0.65,0.03,0.0,0.619,0.678,0.0,5.192,0.253
755,P,1619,1.306122448979592,0.651,0.03,0.0,0.619,0.677,0.0,5.192,0.253
756,P,1619,1.3673469387755102,0.652,0.029,0.0,0.623,0.681,0.0,5.192,0.253
757,P,1619,1.4285714285714286,0.653,0.029,0.0,0.624,0.681,0.0,5.192,0.253
758,P,1619,1.489795918367347,0.655,0.029,0.0,0.625,0.682,0.0,5.192,0.253
759,P,1619,1.5510204081632653,0.656,0.029,0.0,0.624,0.681,0.0,5.192,0.253
760,P,1619,1.6122448979591837,0.657,0.029,0.0,0.627,0.684,0.0,5.192,0.253
761,P,1619,1.6734693877551021,0.658,0.029,0.0,0.632,0.689,0.0,5.192,0.253
762,P,1619,1.7346938775510203,0.659,0.029,0.0,0.633,0.69,0.0,5.192,0.253
763,P,1619,1.7959183673469388,0.66,0.029,0.0,0.633,0.689,0.0,5.192,0.253
764,P,1619,1.8571428571428572,0.661,0.029,0.0,0.633,0.689,0.0,5.192,0.253
765,P,1619,1.9183673469387754,0.662,0.029,0.0,0.633,0.69,0.0,5.192,0.253
766,P,1619,1.9795918367346939,0.664,0.029,0.0,0.635,0.692,0.0,5.192,0.253
767,P,1619,2.0408163265306123,0.665,0.029,0.0,0.636,0.693,0.0,5.192,0.253
768,P,1619,2.1020408163265305,0.666,0.029,0.0,0.638,0.696,0.0,5.192,0.253
769,P,1619,2.163265306122449,0.667,0.029,0.0,0.638,0.696,0.0,5.192,0.253
770,P,1619,2.2244897959183674,0.668,0.03,0.0,0.641,0.7,0.0,5.192,0.253
771,P,1619,2.2857142857142856,0.669,0.03,0.0,0.64,0.699,0.0,5.192,0.253
772,P,1619,2.3469387755102042,0.67,0.03,0.0,0.64,0.699,0.0,5.192,0.253
773,P,1619,2.4081632653061225,0.671,0.03,0.0,0.643,0.703,0.0,5.192,0.253
774,P,1619,2.4693877551020407,0.672,0.031,0.0,0.642,0.703,0.0,5.192,0.253
775,P,1619,2.5306122448979593,0.673,0.031,0.0,0.644,0.705,0.0,5.192,0.253
776,P,1619,2.5918367346938775,0.674,0.031,0.0,0.645,0.707,0.0,5.192,0.253
777,P,1619,2.6530612244897958,0.675,0.032,0.001,0.645,0.709,0.0,5.192,0.253
778,P,1619,2.7142857142857144,0.676,0.032,0.001,0.646,0.71,0.0,5.192,0.253
779,P,1619,2.7755102040816326,0.678,0.033,0.001,0.647,0.712,0.0,5.192,0.253
780,P,1619,2.836734693877551,0.679,0.033,0.001,0.648,0.714,0.0,5.192,0.253
781,P,1619,2.8979591836734695,0.68,0.033,0.001,0.647,0.714,0.0,5.192,0.253
782,P,1619,2.9591836734693877,0.681,0.034,0.001,0.648,0.716,0.0,5.192,0.253
783,P,1619,3.020408163265306,0.682,0.034,0.001,0.647,0.715,0.0,5.192,0.253
784,P,1619,3.0816326530612246,0.683,0.035,0.001,0.647,0.717,0.0,5.192,0.253
785,P,1619,3.142857142857143,0.684,0.035,0.001,0.647,0.718,0.0,5.192,0.253
786,P,1619,3.204081632653061,0.685,0.036,0.001,0.646,0.718,0.0,5.192,0.253
787,P,1619,3.2653061224489797,0.686,0.036,0.001,0.646,0.719,0.0,5.192,0.253
788,P,1619,3.326530612244898,0.687,0.037,0.001,0.645,0.719,0.0,5.192,0.253
789,P,1619,3.387755102040816,0.688,0.037,0.001,0.65,0.726,0.0,5.192,0.253
790,P,1619,3.4489795918367347,0.689,0.038,0.001,0.651,0.728,0.0,5.192,0.253
791,P,1619,3.510204081632653,0.69,0.039,0.001,0.648,0.726,0.0,5.192,0.253
792,P,1619,3.571428571428571,0.691,0.039,0.001,0.649,0.728,0.0,5.192,0.253
793,P,1619,3.63265306122449,0.692,0.04,0.001,0.652,0.732,0.0,5.192,0.253
794,P,1619,3.693877551020408,0.692,0.04,0.001,0.653,0.734,0.0,5.192,0.253
795,P,1619,3.7551020408163263,0.693,0.041,0.001,0.654,0.736,0.0,5.192,0.253
796,P,1619,3.816326530612245,0.694,0.041,0.001,0.654,0.738,0.0,5.192,0.253
797,P,1619,3.877551020408163,0.695,0.042,0.001,0.656,0.741,0.0,5.192,0.253
798,P,1619,3.9387755102040813,0.696,0.043,0.001,0.66,0.746,0.0,5.192,0.253
799,P,1619,4.0,0.697,0.043,0.001,0.66,0.747,0.0,5.192,0.253
800,P,1620,1.0,0.595,0.033,0.001,0.562,0.627,0.0,13.258,0.002
801,P,1620,1.0612244897959184,0.598,0.032,0.001,0.566,0.63,0.0,13.258,0.002
802,P,1620,1.1224489795918366,0.601,0.032,0.001,0.57,0.633,0.0,13.258,0.002
803,P,1620,1.183673469387755,0.604,0.032,0.001,0.575,0.638,0.0,13.258,0.002
804,P,1620,1.2448979591836735,0.607,0.031,0.0,0.573,0.635,0.0,13.258,0.002
805,P,1620,1.306122448979592,0.61,0.031,0.0,0.577,0.639,0.0,13.258,0.002
806,P,1620,1.3673469387755102,0.613,0.031,0.0,0.58,0.641,0.0,13.258,0.002
807,P,1620,1.4285714285714286,0.616,0.031,0.0,0.588,0.648,0.0,13.258,0.002
808,P,1620,1.489795918367347,0.619,0.031,0.0,0.591,0.651,0.0,13.258,0.002
809,P,1620,1.5510204081632653,0.622,0.03,0.0,0.594,0.654,0.0,13.258,0.002
810,P,1620,1.6122448979591837,0.625,0.03,0.0,0.598,0.657,0.0,13.258,0.002
811,P,1620,1.6734693877551021,0.628,0.03,0.0,0.601,0.66,0.0,13.258,0.002
812,P,1620,1.7346938775510203,0.631,0.03,0.0,0.605,0.664,0.0,13.258,0.002
813,P,1620,1.7959183673469388,0.634,0.03,0.0,0.607,0.667,0.0,13.258,0.002
814,P,1620,1.8571428571428572,0.637,0.03,0.0,0.607,0.666,0.0,13.258,0.002
815,P,1620,1.9183673469387754,0.64,0.03,0.0,0.61,0.67,0.0,13.258,0.002
816,P,1620,1.9795918367346939,0.643,0.031,0.0,0.614,0.674,0.0,13.258,0.002
817,P,1620,2.0408163265306123,0.646,0.031,0.0,0.613,0.673,0.0,13.258,0.002
818,P,1620,2.1020408163265305,0.648,0.031,0.0,0.616,0.676,0.0,13.258,0.002
819,P,1620,2.163265306122449,0.651,0.031,0.0,0.618,0.679,0.0,13.258,0.002
820,P,1620,2.2244897959183674,0.654,0.031,0.0,0.622,0.683,0.0,13.258,0.002
821,P,1620,2.2857142857142856,0.657,0.031,0.0,0.624,0.685,0.0,13.258,0.002
822,P,1620,2.3469387755102042,0.66,0.032,0.0,0.627,0.689,0.0,13.258,0.002
823,P,1620,2.4081632653061225,0.662,0.032,0.001,0.63,0.693,0.0,13.258,0.002
824,P,1620,2.4693877551020407,0.665,0.032,0.001,0.635,0.698,0.0,13.258,0.002
825,P,1620,2.5306122448979593,0.668,0.032,0.001,0.636,0.7,0.0,13.258,0.002
826,P,1620,2.5918367346938775,0.671,0.033,0.001,0.64,0.704,0.0,13.258,0.002
827,P,1620,2.6530612244897958,0.673,0.033,0.001,0.642,0.707,0.0,13.258,0.002
828,P,1620,2.7142857142857144,0.676,0.033,0.001,0.645,0.71,0.0,13.258,0.002
829,P,1620,2.7755102040816326,0.679,0.034,0.001,0.648,0.714,0.0,13.258,0.002
830,P,1620,2.836734693877551,0.681,0.034,0.001,0.649,0.716,0.0,13.258,0.002
831,P,1620,2.8979591836734695,0.684,0.035,0.001,0.653,0.72,0.0,13.258,0.002
832,P,1620,2.9591836734693877,0.686,0.035,0.001,0.655,0.723,0.0,13.258,0.002
833,P,1620,3.020408163265306,0.689,0.035,0.001,0.655,0.724,0.0,13.258,0.002
834,P,1620,3.0816326530612246,0.692,0.036,0.001,0.658,0.728,0.0,13.258,0.002
835,P,1620,3.142857142857143,0.694,0.036,0.001,0.659,0.73,0.0,13.258,0.002
836,P,1620,3.204081632653061,0.697,0.037,0.001,0.663,0.734,0.0,13.258,0.002
837,P,1620,3.2653061224489797,0.699,0.037,0.001,0.664,0.737,0.0,13.258,0.002
838,P,1620,3.326530612244898,0.702,0.037,0.001,0.667,0.74,0.0,13.258,0.002
839,P,1620,3.387755102040816,0.704,0.038,0.001,0.671,0.746,0.0,13.258,0.002
840,P,1620,3.4489795918367347,0.707,0.038,0.001,0.67,0.745,0.0,13.258,0.002
841,P,1620,3.510204081632653,0.709,0.039,0.001,0.669,0.745,0.0,13.258,0.002
842,P,1620,3.571428571428571,0.711,0.039,0.001,0.675,0.751,0.0,13.258,0.002
843,P,1620,3.63265306122449,0.714,0.04,0.001,0.677,0.754,0.0,13.258,0.002
844,P,1620,3.693877551020408,0.716,0.04,0.001,0.679,0.757,0.0,13.258,0.002
845,P,1620,3.7551020408163263,0.719,0.04,0.001,0.681,0.76,0.0,13.258,0.002
846,P,1620,3.816326530612245,0.721,0.041,0.001,0.682,0.762,0.0,13.258,0.002
847,P,1620,3.877551020408163,0.723,0.041,0.001,0.684,0.765,0.0,13.258,0.002
848,P,1620,3.9387755102040813,0.726,0.042,0.001,0.685,0.767,0.0,13.258,0.002
849,P,1620,4.0,0.728,0.042,0.001,0.687,0.769,0.0,13.258,0.002
850,P,1665,1.0,0.648,0.032,0.0,0.62,0.681,0.0,18.661,0.0
851,P,1665,1.0612244897959184,0.653,0.031,0.0,0.626,0.686,0.0,18.661,0.0
852,P,1665,1.1224489795918366,0.658,0.031,0.0,0.631,0.69,0.0,18.661,0.0
853,P,1665,1.183673469387755,0.663,0.03,0.0,0.64,0.698,0.0,18.661,0.0
854,P,1665,1.2448979591836735,0.668,0.03,0.0,0.644,0.702,0.0,18.661,0.0
855,P,1665,1.306122448979592,0.673,0.03,0.0,0.648,0.705,0.0,18.661,0.0
856,P,1665,1.3673469387755102,0.678,0.029,0.0,0.656,0.713,0.0,18.661,0.0
857,P,1665,1.4285714285714286,0.683,0.029,0.0,0.658,0.714,0.0,18.661,0.0
858,P,1665,1.489795918367347,0.688,0.029,0.0,0.664,0.72,0.0,18.661,0.0
859,P,1665,1.5510204081632653,0.693,0.029,0.0,0.671,0.727,0.0,18.661,0.0
860,P,1665,1.6122448979591837,0.697,0.029,0.0,0.671,0.728,0.0,18.661,0.0
861,P,1665,1.6734693877551021,0.702,0.029,0.0,0.679,0.735,0.0,18.661,0.0
862,P,1665,1.7346938775510203,0.706,0.029,0.0,0.679,0.736,0.0,18.661,0.0
